Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1763871579,50,,Aggregated,25.100000,1.600000,72,110,130,140,150,170,330,660,880,890,890,3832,165,72,103.44067489483349,2.155400812625885,887.3918689787388,10979.546972860126
1763871580,50,,Aggregated,24.300000,1.600000,72,110,130,140,150,170,330,660,880,890,890,3857,165,72,103.47174096438191,2.155400812625885,887.3918689787388,10986.693025667617
1763871581,50,,Aggregated,24.200000,1.300000,72,110,130,140,150,170,330,660,880,890,890,3879,168,72,103.40952808116631,2.155400812625885,887.3918689787388,10995.969837587007
1763871582,50,,Aggregated,24.100000,1.200000,72,110,130,140,150,170,330,660,880,890,890,3903,169,72,103.34968574053045,2.155400812625885,887.3918689787388,10996.648219318473
1763871583,50,,Aggregated,24.000000,0.900000,72,110,140,140,150,170,330,660,880,890,890,3927,171,72,103.3114705302119,2.155400812625885,887.3918689787388,10990.737967914438
1763871584,50,,Aggregated,24.200000,1.100000,72,110,140,140,150,170,330,660,880,890,890,3948,171,72,103.23467552982716,2.155400812625885,887.3918689787388,10993.456940222897
1763871585,50,,Aggregated,23.600000,1.300000,72,110,140,140,150,170,330,660,880,890,890,3971,173,72,103.15673304775655,2.155400812625885,887.3918689787388,10991.530848652732
1763871586,50,,Aggregated,23.600000,1.000000,72,110,140,140,150,170,330,660,880,890,890,3995,175,72,103.06120202579397,2.155400812625885,887.3918689787388,10992.33692115144
1763871587,50,,Aggregated,23.800000,1.100000,72,110,140,140,150,170,330,660,880,890,890,4020,176,72,103.05820197348868,2.155400812625885,887.3918689787388,11010.19104477612
1763871588,50,,Aggregated,23.300000,1.100000,72,110,140,140,150,170,330,660,880,890,890,4042,176,72,103.00926687744276,2.155400812625885,887.3918689787388,11011.076942107868
1763871589,50,,Aggregated,22.900000,1.300000,72,110,140,140,150,170,320,660,880,890,890,4064,177,72,103.01988353168107,2.155400812625885,887.3918689787388,11019.545275590552
1763871590,50,,Aggregated,23.100000,1.200000,72,110,140,140,150,170,320,660,880,890,890,4099,177,72,103.03414279468235,2.155400812625885,887.3918689787388,11014.761405220786
1763871591,50,,Aggregated,23.400000,1.200000,72,110,140,140,150,170,310,660,880,890,890,4113,177,72,103.02790083804474,2.155400812625885,887.3918689787388,11021.586676391928
1763871592,50,,Aggregated,24.100000,1.200000,72,110,140,140,150,170,310,660,880,890,890,4135,178,72,103.03512081197556,2.155400812625885,887.3918689787388,11028.661668681983
1763871593,50,,Aggregated,23.800000,1.100000,72,110,140,140,150,170,310,660,880,890,890,4162,181,72,102.9048498723511,2.155400812625885,887.3918689787388,11025.462277751081
1763871594,50,,Aggregated,23.100000,0.900000,72,110,140,140,150,170,310,660,880,890,890,4187,182,72,102.94437041434549,2.155400812625885,887.3918689787388,11034.34463816575
1763871595,50,,Aggregated,23.400000,1.000000,72,110,140,140,150,170,310,660,880,890,890,4207,184,72,102.83612285809079,2.155400812625885,887.3918689787388,11038.063227953411
1763871596,50,,Aggregated,23.500000,1.100000,72,110,140,140,150,170,310,660,880,890,890,4235,187,72,102.80003279201256,2.155400812625885,887.3918689787388,11037.723258559623
1763871597,50,,Aggregated,23.600000,1.100000,72,110,140,140,150,170,310,660,880,890,890,4259,189,72,102.7688589747396,2.155400812625885,887.3918689787388,11050.169992956093
1763871598,50,,Aggregated,24.000000,1.200000,72,110,140,140,150,170,310,660,880,890,890,4273,190,72,102.75272136824822,2.155400812625885,887.3918689787388,11056.32576644044
1763871599,50,,Aggregated,24.400000,1.300000,72,110,140,140,150,170,310,650,880,890,890,4301,190,72,102.85496152201189,2.155400812625885,887.3918689787388,11070.330853289932
1763871600,50,,Aggregated,23.200000,1.300000,72,110,140,140,150,170,310,650,880,890,890,4329,190,72,102.8809648228314,2.155400812625885,887.3918689787388,11083.23331023331
1763871601,50,,Aggregated,23.800000,1.300000,72,110,140,140,150,170,310,650,880,890,890,4348,193,72,102.81149744850403,2.131778746843338,887.3918689787388,11087.84452621895
1763871602,50,,Aggregated,22.900000,1.300000,72,110,140,140,150,170,310,650,880,890,890,4371,194,72,102.84001786910378,2.131778746843338,887.3918689787388,11093.370167009838
1763871603,50,,Aggregated,23.300000,1.600000,72,110,140,140,150,170,310,650,880,890,890,4395,195,72,102.83011473350828,2.131778746843338,887.3918689787388,11098.741069397041
1763871604,50,,Aggregated,23.600000,1.600000,72,110,140,140,150,170,300,650,880,890,890,4419,197,72,102.88215560438569,2.131778746843338,887.3918689787388,11110.36954062005
1763871605,50,,Aggregated,23.000000,1.300000,72,110,140,140,150,170,300,650,880,890,890,4440,198,72,102.92265626039725,2.131778746843338,887.3918689787388,11117.276126126126
1763871606,50,,Aggregated,23.800000,1.500000,72,110,140,140,150,170,300,650,880,890,890,4467,199,72,102.9670292101692,2.131778746843338,887.3918689787388,11119.568838146408
1763871607,50,,Aggregated,23.100000,1.400000,72,110,140,140,150,170,300,650,880,890,890,4486,201,72,102.96267615834677,2.131778746843338,887.3918689787388,11115.108337048596
1763871608,50,,Aggregated,23.300000,1.300000,72,110,140,140,150,170,300,650,880,890,890,4515,204,72,102.95136821345898,2.131778746843338,887.3918689787388,11124.803100775194
1763871609,50,,Aggregated,23.000000,1.200000,72,110,140,140,150,170,300,650,880,890,890,4534,204,72,102.98843887467373,2.131778746843338,887.3918689787388,11138.579400088222
1763871610,50,,Aggregated,24.100000,1.500000,72,110,140,140,150,170,300,650,880,890,890,4555,208,72,102.88798492953885,2.131778746843338,887.3918689787388,11138.679692645444
1763871611,50,,Aggregated,23.200000,1.400000,72,110,140,140,150,170,300,650,880,890,890,4581,208,72,102.95056764266553,2.131778746843338,887.3918689787388,11149.202139270901
1763871612,50,,Aggregated,23.000000,1.600000,72,110,140,140,150,170,300,650,880,890,890,4603,210,72,102.95534656649565,2.131778746843338,887.3918689787388,11152.62806865088
1763871613,50,,Aggregated,23.100000,1.500000,72,110,140,140,150,170,300,650,880,890,890,4630,212,72,102.91385156530927,2.131778746843338,887.3918689787388,11155.003239740821
1763871614,50,,Aggregated,23.200000,1.500000,72,110,140,140,150,170,300,650,880,890,890,4656,213,72,102.79161894143498,2.131778746843338,887.3918689787388,11142.190506872852
1763871615,50,,Aggregated,23.300000,1.800000,72,110,140,140,150,170,300,650,880,890,890,4677,213,72,102.81100204568503,2.131778746843338,887.3918689787388,11154.74492195852
1763871616,50,,Aggregated,23.200000,1.500000,72,110,140,140,150,170,300,650,880,890,890,4699,214,72,102.81378913620833,2.131778746843338,887.3918689787388,11161.273462438818
1763871617,50,,Aggregated,23.400000,1.500000,72,120,140,140,150,170,300,650,880,890,890,4722,214,72,102.83409791798573,2.131778746843338,887.3918689787388,11162.21198644642
1763871618,50,,Aggregated,22.900000,1.500000,72,120,140,140,150,170,300,650,880,890,890,4746,216,72,102.76760855902361,2.131778746843338,887.3918689787388,11162.319426885799
1763871619,50,,Aggregated,23.000000,1.300000,72,120,140,140,150,170,290,650,880,890,890,4772,216,72,102.7944423695472,2.131778746843338,887.3918689787388,11161.697611064543
1763871620,50,,Aggregated,23.300000,1.200000,72,120,140,140,150,170,290,650,880,890,890,4794,217,72,102.76460555888336,2.131778746843338,887.3918689787388,11161.10346266166
1763871621,50,,Aggregated,23.100000,1.200000,72,120,140,140,150,170,290,650,880,890,890,4823,218,72,102.82587480682841,2.131778746843338,887.3918689787388,11178.78540327597
1763871622,50,,Aggregated,24.000000,1.100000,72,120,140,140,150,170,290,650,880,890,890,4845,220,72,102.7434553385888,2.131778746843338,887.3918689787388,11175.931269349845
1763871623,50,,Aggregated,23.700000,0.900000,72,120,140,140,150,170,290,650,880,890,890,4867,221,72,102.75275881729603,2.131778746843338,887.3918689787388,11184.537086500924
1763871624,50,,Aggregated,24.100000,1.000000,72,120,140,140,150,170,290,650,880,890,890,4893,221,72,102.79870000982879,2.131778746843338,887.3918689787388,11190.559166155732
1763871625,50,,Aggregated,24.100000,0.900000,72,120,140,140,150,170,250,640,880,890,890,4920,221,72,102.80485411697045,2.131778746843338,887.3918689787388,11195.48638211382
1763871626,50,,Aggregated,23.800000,0.900000,72,120,140,140,150,170,250,640,880,890,890,4939,222,72,102.82976982470562,2.131778746843338,887.3918689787388,11203.005466693663
1763871627,50,,Aggregated,24.000000,0.800000,72,120,140,140,150,170,240,640,880,890,890,4963,223,72,102.8172700025431,2.131778746843338,887.3918689787388,11218.344146685473
1763871628,50,,Aggregated,24.200000,0.800000,72,120,140,140,150,170,240,640,880,890,890,4989,224,72,102.8505166901821,2.131778746843338,887.3918689787388,11233.346762878333
1763871629,50,,Aggregated,24.300000,0.900000,72,120,140,140,150,170,230,570,880,890,890,5013,226,72,102.82954062880833,2.131778746843338,887.3918689787388,11241.696189906244
1763871630,50,,Aggregated,23.300000,0.800000,72,120,140,140,150,170,230,570,880,890,890,5036,228,72,102.72950976288111,2.131778746843338,887.3918689787388,11238.924741858618
1763871631,50,,Aggregated,24.100000,0.900000,72,120,140,140,150,170,230,570,880,890,890,5063,230,72,102.60605723336825,2.131778746843338,887.3918689787388,11233.859371913884
1763871632,50,,Aggregated,23.800000,1.100000,72,120,140,140,150,170,230,570,880,890,890,5087,231,72,102.47298085914512,2.131778746843338,887.3918689787388,11222.23078435227
1763871633,50,,Aggregated,24.300000,1.200000,71,120,140,140,150,170,230,550,880,890,890,5108,232,71,102.41928399075917,2.131778746843338,887.3918689787388,11224.433829287393
1763871634,50,,Aggregated,24.200000,1.100000,72,120,140,140,150,170,230,550,880,890,890,5133,232,72,102.4645164415905,2.131778746843338,887.3918689787388,11238.245470485097
1763871635,50,,Aggregated,24.000000,1.000000,72,120,140,140,150,170,230,550,880,890,890,5158,233,72,102.4940985487142,2.131778746843338,887.3918689787388,11258.29895308259
1763871636,50,,Aggregated,24.200000,1.100000,71,120,140,140,150,170,230,550,880,890,890,5186,234,71,102.40942635564467,2.131778746843338,887.3918689787388,11248.479560354801
1763871637,50,,Aggregated,24.200000,1.200000,72,120,140,140,150,170,220,550,880,890,890,5210,235,72,102.45416853255136,2.131778746843338,887.3918689787388,11245.582341650672
1763871638,50,,Aggregated,24.500000,1.100000,72,120,140,140,150,170,220,550,880,890,890,5237,236,72,102.47504684546988,2.131778746843338,887.3918689787388,11254.404239068168
1763871639,50,,Aggregated,24.300000,1.200000,72,120,140,140,150,170,220,550,880,890,890,5256,236,72,102.47317338759247,2.131778746843338,887.3918689787388,11256.647260273972
1763871640,50,,Aggregated,25.100000,1.100000,72,120,140,140,150,170,220,550,880,890,890,5279,236,72,102.56988629995139,2.131778746843338,887.3918689787388,11259.467323356695
1763871641,50,,Aggregated,24.700000,1.100000,72,120,140,140,160,170,230,540,880,890,890,5307,238,72,102.70803404607992,2.131778746843338,887.3918689787388,11266.762389297155
1763871642,50,,Aggregated,24.300000,0.800000,72,120,140,140,160,170,230,540,880,890,890,5328,241,72,102.70998042423625,2.131778746843338,887.3918689787388,11266.388888888889
1763871643,50,,Aggregated,24.300000,0.800000,72,120,140,140,160,170,230,540,880,890,890,5352,244,72,102.7486662475061,2.131778746843338,887.3918689787388,11274.374439461883
1763871644,50,,Aggregated,24.000000,1.000000,72,120,140,140,160,170,230,540,880,890,890,5374,245,72,102.76758038810762,2.131778746843338,887.3918689787388,11281.893933755116
1763871645,50,,Aggregated,24.600000,1.300000,72,120,140,140,160,170,230,540,880,890,890,5400,249,72,102.69493888649676,2.131778746843338,887.3918689787388,11272.151296296297
1763871646,50,,Aggregated,23.900000,1.300000,72,120,140,140,160,170,230,540,880,890,890,5424,250,72,102.7945374670249,2.131778746843338,887.3918689787388,11284.937315634219
1763871647,50,,Aggregated,24.100000,1.500000,72,120,140,140,160,170,230,540,880,890,890,5450,251,72,102.81873011055889,2.131778746843338,887.3918689787388,11293.372844036698
1763871648,50,,Aggregated,24.000000,1.700000,72,120,140,140,160,170,230,540,880,890,890,5475,252,72,102.94170147071691,2.131778746843338,887.3918689787388,11313.225388127854
1763871649,50,,Aggregated,24.100000,1.600000,72,120,140,140,160,170,230,540,880,890,890,5490,255,72,102.8651708597911,2.131778746843338,887.3918689787388,11312.647540983606
1763871650,50,,Aggregated,23.700000,1.700000,72,120,140,140,160,170,230,470,880,890,890,5523,256,72,103.0244588610456,2.131778746843338,887.3918689787388,11321.027340213652
1763871651,50,,Aggregated,23.400000,1.700000,72,120,140,140,160,170,230,470,880,890,890,5545,257,72,102.93967549641246,2.131778746843338,887.3918689787388,11311.426510369702
1763871652,50,,Aggregated,24.100000,1.900000,72,120,140,150,160,170,230,470,880,890,890,5573,259,72,102.90232072882628,2.131778746843338,887.3918689787388,11311.692625157008
1763871653,50,,Aggregated,24.000000,2.000000,72,120,140,150,160,170,230,470,880,890,890,5592,259,72,102.9849965771519,2.131778746843338,887.3918689787388,11315.056688125895
1763871654,50,,Aggregated,24.000000,1.800000,72,120,140,150,160,170,230,460,880,890,890,5615,260,72,102.96446794406813,2.131778746843338,887.3918689787388,11313.513980409618
1763871655,50,,Aggregated,24.000000,1.500000,72,120,140,150,160,170,230,460,880,890,890,5636,261,72,102.96515752135058,2.131778746843338,887.3918689787388,11318.583569907736
1763871656,50,,Aggregated,24.000000,1.500000,72,120,140,150,160,170,230,460,880,890,890,5661,262,72,102.85726288388483,2.131778746843338,887.3918689787388,11315.129659070835
1763871657,50,,Aggregated,23.500000,1.200000,72,120,140,150,160,170,230,460,880,890,890,5684,262,72,102.845133974346,2.131778746843338,887.3918689787388,11315.834271639691
1763871658,50,,Aggregated,23.600000,1.200000,72,120,140,150,160,170,230,460,880,890,890,5705,263,72,102.81035727205034,2.131778746843338,887.3918689787388,11321.752848378615
1763871659,50,,Aggregated,23.600000,1.100000,72,120,140,150,160,170,230,460,880,890,890,5726,264,72,102.7528030002165,2.131778746843338,887.3918689787388,11322.541914076144
1763871660,50,,Aggregated,23.300000,1.100000,72,120,140,150,160,170,230,460,880,890,890,5754,267,72,102.76910959690198,2.131778746843338,887.3918689787388,11334.366701425095
1763871661,50,,Aggregated,23.600000,1.100000,72,120,140,150,160,170,230,460,880,890,890,5777,269,72,102.72976241377742,2.131778746843338,887.3918689787388,11338.096763025793
1763871662,50,,Aggregated,23.200000,1.100000,72,120,140,150,160,170,230,450,880,890,890,5802,270,72,102.69814861571736,2.131778746843338,887.3918689787388,11343.715787659428
1763871663,50,,Aggregated,23.000000,1.200000,72,120,140,150,160,170,230,450,880,890,890,5826,272,72,102.66313178115004,2.131778746843338,887.3918689787388,11342.897699965672
1763871664,50,,Aggregated,23.000000,1.200000,72,120,140,150,160,170,220,450,880,890,890,5853,274,72,102.5771049863148,2.131778746843338,887.3918689787388,11336.865880744917
1763871665,50,,Aggregated,22.800000,1.200000,72,120,140,150,160,170,220,450,880,890,890,5878,276,72,102.48091384482022,2.131778746843338,887.3918689787388,11335.785641374618
1763871666,50,,Aggregated,23.600000,1.200000,72,120,140,150,160,170,220,450,880,890,890,5900,278,72,102.48062410597073,2.131778746843338,887.3918689787388,11342.712033898306
1763871667,50,,Aggregated,24.300000,1.500000,71,120,140,150,160,170,220,420,880,890,890,5929,283,71,102.33338753559131,2.131778746843338,887.3918689787388,11334.862540057346
1763871668,50,,Aggregated,23.600000,1.500000,71,120,140,140,160,170,220,420,880,890,890,5949,283,71,102.29435985274506,2.131778746843338,887.3918689787388,11340.41923012271
1763871669,50,,Aggregated,24.000000,1.900000,71,120,140,140,160,170,220,420,880,890,890,5974,283,71,102.24215896469038,2.131778746843338,887.3918689787388,11340.705390023435
1763871670,50,,Aggregated,24.400000,2.000000,71,120,140,140,160,170,220,420,880,890,890,5994,284,71,102.21292019017167,2.131778746843338,887.3918689787388,11344.018685352019
1763871671,50,,Aggregated,24.200000,1.900000,71,120,140,150,160,170,220,400,880,890,890,6021,284,71,102.23660877556367,2.131778746843338,887.3918689787388,11359.444112273708
1763871672,50,,Aggregated,24.300000,1.800000,71,120,140,150,160,170,220,400,880,890,890,6047,287,71,102.20119656204231,2.131778746843338,887.3918689787388,11367.213825037208
1763871673,50,,Aggregated,24.100000,1.500000,71,120,140,150,160,170,220,400,880,890,890,6065,288,71,102.25022002710651,2.131778746843338,887.3918689787388,11380.553668590272
1763871674,50,,Aggregated,24.600000,1.700000,71,120,140,150,160,170,220,400,880,890,890,6091,288,71,102.2362264982978,2.131778746843338,887.3918689787388,11384.606304383517
1763871675,50,,Aggregated,24.200000,1.600000,71,120,140,150,160,170,220,390,880,890,890,6116,289,71,102.24580061679829,2.131778746843338,887.3918689787388,11394.531883584043
1763871676,50,,Aggregated,24.100000,1.600000,71,120,140,150,160,170,220,390,880,890,890,6137,290,71,102.20832194715948,2.131778746843338,887.3918689787388,11391.87844223562
1763871677,50,,Aggregated,23.700000,1.400000,71,120,140,150,160,170,220,390,880,890,890,6167,290,71,102.28598641676552,2.131778746843338,887.3918689787388,11402.858115777526
1763871678,50,,Aggregated,24.200000,1.300000,71,120,140,150,160,170,220,390,880,890,890,6183,290,71,102.2883035307628,2.131778746843338,887.3918689787388,11407.605693029274
1763871679,50,,Aggregated,23.800000,0.900000,71,120,140,150,160,170,220,370,880,890,890,6207,292,71,102.24540061997834,2.131778746843338,887.3918689787388,11416.371516030289
1763871680,50,,Aggregated,23.600000,0.700000,71,120,140,150,160,170,220,370,880,890,890,6235,292,71,102.28122959410848,2.131778746843338,887.3918689787388,11433.673135525261
1763871681,50,,Aggregated,24.000000,0.900000,71,120,140,150,160,170,220,370,880,890,890,6256,292,71,102.2710594571317,2.131778746843338,887.3918689787388,11442.804507672634
1763871682,50,,Aggregated,23.800000,0.800000,71,120,140,150,160,170,220,370,880,890,890,6284,296,71,102.16299689687281,2.131778746843338,887.3918689787388,11441.202896244431
1763871683,50,,Aggregated,23.700000,0.800000,71,120,140,150,160,170,220,370,880,890,890,6305,297,71,102.09054227602283,2.131778746843338,887.3918689787388,11441.792862807295
1763871684,50,,Aggregated,23.900000,0.900000,71,120,140,150,160,170,220,370,880,890,890,6329,299,71,102.04014388397324,2.131778746843338,887.3918689787388,11443.79522831411
1763871685,50,,Aggregated,23.700000,0.900000,71,120,140,150,160,170,220,370,880,890,890,6355,302,71,102.00617339294975,2.131778746843338,887.3918689787388,11451.447206923682
1763871686,50,,Aggregated,23.900000,1.000000,71,120,140,150,160,170,220,370,880,890,890,6381,303,71,102.03082976453246,2.131778746843338,887.3918689787388,11464.121454317505
1763871687,50,,Aggregated,24.000000,1.100000,71,120,140,150,160,170,210,360,880,890,890,6409,304,71,102.01264052878659,2.131778746843338,887.3918689787388,11466.221875487596
1763871688,50,,Aggregated,24.100000,1.300000,71,120,140,150,160,170,210,360,880,890,890,6434,306,71,102.02799449400628,2.131778746843338,887.3918689787388,11470.564345663663
1763871689,50,,Aggregated,23.800000,1.300000,71,120,140,150,160,170,210,360,880,890,890,6458,308,71,102.03901656634227,2.131778746843338,887.3918689787388,11474.676525240013
1763871690,50,,Aggregated,24.900000,1.500000,71,130,140,150,160,170,210,360,880,890,890,6481,310,71,101.99844793446306,2.131778746843338,887.3918689787388,11479.375559327264
1763871691,50,,Aggregated,24.600000,1.500000,71,120,140,150,160,170,210,360,880,890,890,6509,311,71,101.92898095952125,2.131778746843338,887.3918689787388,11475.773544323245
1763871692,50,,Aggregated,24.400000,1.800000,71,130,140,150,160,170,210,360,880,890,890,6529,312,71,101.92694238431696,2.131778746843338,887.3918689787388,11480.70608056364
1763871693,50,,Aggregated,25.600000,1.900000,71,130,140,150,160,170,210,360,880,890,890,6554,315,71,101.87046379839953,2.131778746843338,887.3918689787388,11478.937290204456
1763871694,50,,Aggregated,24.700000,1.600000,71,130,140,150,160,170,210,360,880,890,890,6578,316,71,101.87234442571207,2.131778746843338,887.3918689787388,11482.753116448768
1763871695,50,,Aggregated,25.000000,1.900000,71,130,140,150,160,170,210,360,880,890,890,6597,317,71,101.811157993219,2.131778746843338,887.3918689787388,11482.12687585266
1763871696,50,,Aggregated,24.600000,1.700000,71,130,140,150,160,170,210,360,880,890,890,6625,318,71,101.79595078668504,2.131778746843338,887.3918689787388,11484.235622641509
1763871697,50,,Aggregated,24.600000,1.700000,71,130,140,150,160,170,210,360,880,890,890,6651,319,71,101.7229470842056,2.131778746843338,887.3918689787388,11481.062396632085
1763871698,50,,Aggregated,24.200000,1.500000,71,130,140,150,160,170,210,360,880,890,890,6669,321,71,101.6798802669759,2.131778746843338,887.3918689787388,11480.910181436497
1763871699,50,,Aggregated,24.800000,1.500000,71,130,140,150,160,170,210,360,880,890,890,6694,321,71,101.62410511954404,2.131778746843338,887.3918689787388,11482.433522557514
1763871700,50,,Aggregated,23.700000,1.600000,71,130,140,150,160,170,210,350,880,890,890,6718,322,71,101.63393150432793,2.131778746843338,887.3918689787388,11491.967401012205
1763871701,50,,Aggregated,23.700000,1.400000,71,130,140,150,160,170,210,350,880,890,890,6749,325,71,101.6300251274961,2.131778746843338,887.3918689787388,11500.18995406727
1763871702,50,,Aggregated,24.400000,1.200000,71,130,140,150,160,170,210,350,880,890,890,6771,326,71,101.56078673398507,2.131778746843338,887.3918689787388,11494.2578644218
1763871703,50,,Aggregated,23.500000,1.300000,71,130,140,150,160,170,210,350,880,890,890,6799,329,71,101.51906130973215,2.131778746843338,887.3918689787388,11489.623179879394
1763871704,50,,Aggregated,23.800000,1.400000,71,130,140,150,160,170,210,350,880,890,890,6824,330,71,101.51913273721445,2.131778746843338,887.3918689787388,11496.826787807737
1763871705,50,,Aggregated,24.000000,1.200000,71,130,140,150,160,170,210,350,880,890,890,6846,330,71,101.49657907981448,2.131778746843338,887.3918689787388,11500.469617294772
1763871706,50,,Aggregated,24.300000,1.400000,71,130,140,150,160,170,210,350,880,890,890,6868,331,71,101.47644997773455,2.131778746843338,887.3918689787388,11498.137885847409
1763871707,50,,Aggregated,24.600000,1.300000,71,130,140,150,160,170,210,350,880,890,890,6896,331,71,101.50519283510002,2.131778746843338,887.3918689787388,11504.773926914153
1763871708,50,,Aggregated,24.700000,1.300000,71,130,140,150,160,170,210,350,880,890,890,6918,333,71,101.51721571469004,2.131778746843338,887.3918689787388,11510.89852558543
1763871709,50,,Aggregated,24.300000,1.300000,71,130,140,150,160,170,210,350,880,890,890,6943,335,71,101.5131829195685,2.131778746843338,887.3918689787388,11519.201641941523
1763871710,50,,Aggregated,24.600000,1.100000,71,130,140,150,160,170,210,350,880,890,890,6961,337,71,101.45563552456586,2.131778746843338,887.3918689787388,11512.83536848154
1763871711,50,,Aggregated,24.600000,1.300000,71,130,140,150,160,170,210,350,880,890,890,6986,342,71,101.38284342164575,2.131778746843338,887.3918689787388,11510.356283996565
1763871712,50,,Aggregated,24.200000,1.300000,71,130,140,150,160,170,210,350,870,890,890,7011,344,71,101.38564003064789,2.131778746843338,887.3918689787388,11515.346027670803
1763871713,50,,Aggregated,23.900000,1.500000,71,130,140,150,160,170,210,350,870,890,890,7038,346,71,101.34191744179846,2.131778746843338,887.3918689787388,11512.510940608126
1763871714,50,,Aggregated,23.400000,1.800000,71,130,140,150,160,170,210,350,870,890,890,7060,348,71,101.30020345880442,2.131778746843338,887.3918689787388,11515.162747875354
1763871715,50,,Aggregated,24.200000,1.900000,71,130,140,150,160,170,210,350,870,890,890,7079,349,71,101.26699892027025,2.131778746843338,887.3918689787388,11515.607289165137
